Displacement,Area,Pitch,Threshold Current
356.1832266,898.8701921,271.9083867,1.489766186
300,663.2403145,142.2861314,2.164338529
300,160.3140494,127.4240587,6.384453007
176.4942125,552.6895825,203.8643985,1.5186541
297.3016735,888.7142469,235,1.314852943
493.7171216,100,160.3664516,6.203058699
300,417.8734319,175,2.943744965
346.8820228,648.4185385,133.4410114,2.551584723
212.1586957,391.8856523,153.9193696,1.929948726
537.1078054,123.2059503,298.3240147,3.929255724
300,624.5330893,258.2036359,2.115940544
300,591.7243687,282.3830443,1.906594495
412.2067538,100,50,10.67428358
300,757.4084876,210.1512917,2.438876839
362.0614155,607.4341782,220.1052603,2.962872111
172.0423083,720.0809613,156.3760771,1.05833617
550,692.4749099,197.9236361,1.973620973
300,428.3922597,254.3899639,3.094299849
300,749.058921,107.6941263,2.319659922
288.253973,346.1428486,115.8730135,3.606255929
60.89511922,779.9028036,108.6925857,0.825637707
300,550,217.9371349,2.194916057
300,414.4871213,152.2870412,4.354612091
200.4061307,775,175,1.363730117
102.0675107,643.7215192,149.5713081,1.030393755
518.811969,943.8615443,133.7029035,1.69305733
367.0241787,670.6435217,175,1.723954371
300,793.4320827,223.493364,2.261689844
300,817.5058774,100.6928118,2.348526287
300,931.7738945,125.8067839,1.718431901
300,621.3988678,122.4165094,5.371166835
127.5126185,860.4772867,127.5126185,1.107443957
412.8488816,571.8720131,110,2.780456127
300,448.2432178,163.4166719,3.617119003
300,812.6748821,175,1.982632989
300,221.9845,110,5.494516421
188.2234919,502.3954293,145.9381079,3.651497682
403.1899047,907.1290857,196.8100953,1.653389888
215.4124281,847.7423705,235,1.195982008
300,209.967749,110,5.705660812
300,288.8817504,90.13138845,4.470287064
550,506.4023558,98.37396156,2.927915363
220.6839609,171.3844352,176.3061311,3.942654982
517.0721434,970.364929,66.46392832,1.805429531
300,1000,231.1160323,1.469646872
471.0353764,857.8636774,205.7830893,1.772445
55.66677201,544.8999052,108.6399747,1.035740168
248.2936583,639.2321462,185.3515902,1.183434294
300,475.7353617,77.91395587,3.840307981
329.2830739,298.6452335,182.0279377,3.376640556
300,617.6249534,79.14352716,3.098983045
498.7583346,550,197.0811676,2.088755027
537.4375753,145.224729,296.7337696,3.889416015
50,401.8313673,50,1.925927097
172.2539075,664.9714832,204.3409378,1.272653568
300,837.5361565,71.6618458,2.152965026
300,722.8253134,175,2.028226042
550,675.7113831,179.8396573,2.258260612
103.8558571,550,195.1466657,1.218452912
319.916106,342.9244954,139.9109062,2.322358455
245.296093,1000,96.87106232,1.465785801
199.2381566,731.3713182,85.81715758,1.835590912
308.6267164,1000,56.38377013,1.786956405
300,107.5872101,295.7848833,4.189615113
507.1233855,659.2331409,196.4383072,2.171971194
50,317.4500995,90.67110227,2.062622992
300,100,284.0572214,4.240480979
202.1119502,726.1984896,126.0559751,1.728829256
503.6242198,366.7382022,168.9711486,2.929683094
381.6861673,547.7763259,70.19765992,2.347819077
300,469.0902912,212.5250809,2.875092699
91.00890741,852.3679333,289.3376841,1.228706678
156.0946432,325,228.0473216,1.843400745
300,132.9169617,272.2034546,3.956718193
258.7502045,137.1248159,110,6.543985062
300,1000,300,1.272993968
447.8383451,508.8909789,161.0808275,3.042719167
300,220.3599345,99.48130639,8.341667941
50,629.5110015,256.0150776,0.872180604
283.6589823,369.1207479,58.17050887,4.428641411
300,895.1101973,300,1.503757566
346.3309881,408.3957787,145.211551,3.466670289
50,784.9611553,50,1.058576971
372.4949482,419.5090932,211.2474741,2.759554213
315.4699331,100,239.0221826,4.941048463
300,867.8997393,188.4486687,1.691611048
54.97998515,779.4819866,176.1951964,0.738039555
363.6897065,664.6414717,141.8448533,2.259651079
300,398.5478196,300,2.487997782
212.2637878,628.962591,69.47165454,1.778348828
300,550,272.8359965,1.896477842
300,320.0274888,172.2374938,6.396533017
550,702.2637059,153.4968232,3.531449533
523.630537,928.80245,188.1847315,1.674399179
300,594.4632098,50,2.926296847
300,1000,260.7012954,1.353112526
383.2474411,849.922697,256.6778327,1.19655054
300,294.4162803,300,3.07861742
300,963.4530563,175,1.635520969
300,767.5117735,235.7210885,2.047098588
546.0442904,100,175.9493703,5.790325906
550,117.5571063,172.561513,5.724851369
300,100,103.7357857,8.84341644
541.7681996,992.5913797,58.23180039,1.78817551
286.7522334,550,113.4444193,2.455968178
265.1832358,550,147.0261794,1.578192635
484.3864262,940.9477836,142.8067869,1.755058272
224.9533621,639.9160517,197.476681,1.834677995
350.7186552,370.6467897,274.6406724,2.6618822
306.2541747,341.8862718,111.6260854,3.847535306
234.0180829,775,127.1552985,1.711545141
398.3456374,502.0221472,148.3456374,3.450337614
192.5932978,775,50,1.66232262
300,584.0562915,87.84032385,2.81299036
300,325,150.7403835,3.462951191
50,736.4532128,196.4148818,0.726940338
91.82802632,100,300,1.927786072
408.8386099,452.0452511,120.5806951,3.234689932
195.4374251,419.1063174,102.2812874,3.085572848
300,934.6590548,211.3005251,1.566608577
300,100,138.0795684,8.215567174
86.51328629,709.2760847,216.7433569,1.223294938
291.3945769,666.3724404,203.9673492,1.263723852
50.88878101,324.2000971,299.111219,1.074228734
460.1577416,630.8580325,276.6410128,1.910327057
50,713.2901023,258.5863481,0.67453215
300,279.7254106,148.2318755,3.795701438
300,261.4067426,163.7009729,3.931306756
76.85246538,951.6655623,63.42623269,0.950057681
417.6226735,325,241.1886632,3.015681692
300,303.2961936,287.9423298,3.061663772
459.1989648,468.2790683,254.5994824,2.171975716
300,885.1497443,126.5894814,1.806794887
300,100,135.0305274,7.016112278
534.9173147,536.4255832,121.4628408,2.567296752
537.655903,325,168.8279515,3.223434649
182.1773259,787.9191866,206.7225582,1.15100785
101.6464635,146.4818172,293.2859597,1.542603131
161.1192643,300.0146758,152.7717444,2.273815185
126.1447973,202.7954763,290.1011764,1.587647458
282.8298797,744.0937835,50,2.159393304
300,868.4657824,156.000613,1.89475914
326.6100614,775,123.3050307,1.99347049
452.3520204,912.1168184,162.7404951,1.759862009
300,204.0066816,221.1324425,4.387204949
443.0284299,1000,300,1.291254883
224.534283,482.0808547,218.6335707,1.290155369
79.42504794,602.9650863,71.77453548,1.123782665
300,171.1072244,129.0080272,8.168186021
483.2378827,220.1718111,50,8.641749696
50,707.7761658,67.9263558,0.869450257
151.3493521,100,210.6761555,3.401400133
518.335765,606.9956229,243.2327011,1.77637845
133.4462657,249.8983609,153.3039709,3.298559542
378.1779168,718.5594996,177.1483416,4.317710038
462.7104323,414.2424439,93.64478387,7.486503504
96.25662155,508.3690406,151.8716892,1.558981919
300,319.3967702,79.2529027,6.715306394
300,1000,64.29316293,1.836310107
300,530.3318598,297.1590464,2.055778163
113.2484766,381.923629,251.9311578,1.422273793
300,568.9755346,175,3.730896418
300,100,149.0669226,8.03136542
300,458.7595921,104.9900545,3.768538782
476.8835365,550,254.0102805,1.843584932
300,699.5553728,164.1024427,2.176861506
75.87847528,325,119.8338206,1.449045675
550,184.7095685,97.06087139,7.845170673
300,325,66.95929211,4.299073096
491.1205441,775,95.86893059,2.034752189
338.9259815,289.9666166,75.32888222,6.575766044
382.9275078,776.0957289,193.5362461,2.192894113
300,493.779504,275.6207383,2.492201613
522.9420697,197.4085491,117.0350619,6.925198087
300,684.6116125,233.4180071,3.477265691
50,169.7392796,100.7014294,2.404772236
300,519.636972,226.9031925,2.115932477
439.0942978,350.3697361,189.0942978,5.967255893
300,1000,107.0452097,1.681367818
258.0616163,587.7445453,158.017202,2.342059042
300,697.1836168,162.154216,2.233055592
300,593.3850641,61.56935044,2.747257804
300,794.156817,294.4658084,1.526487505
113.7481277,1000,283.4254868,0.761178357
300,1000,50,1.869706066
512.9468288,866.6085836,226.1072389,2.074135814
53.66517115,996.701346,112.7855301,0.675722401
353.7921736,863.2935219,300,1.14015401
449.1979106,597.1656413,199.1925014,2.474045251
50,920.8718565,212.0798405,0.63980083
300,705.6771059,91.5138949,2.36670731
432.9649062,219.6684156,136.6059694,4.744048082
300,486.7016159,85.16576897,2.980612864
300,540.5107501,229.7281945,2.008504441
300,381.0270221,221.9369383,3.330400732
171.8754591,330.6241736,170.9377296,2.927919932
98.85880802,275.8917089,98.27388608,2.481466358
300,552.1155127,79.71793164,3.009641038
258.6664856,737.799837,225.0799565,1.83023648
148.448629,280.6981169,186.8138355,1.917282368
312.6100819,313.6509263,300,2.955392286
219.5837874,328.9381131,175,1.970120593
482.5518832,221.4066103,266.2759416,3.537848578
300,568.9325219,235,2.926479229
300,550,50,2.910152
300,358.7052772,138.4622341,3.598109859
300,405.8754018,217.4826947,4.263427144
538.8925824,119.9933516,237.8879286,4.861735531
189.2629315,199.6633616,146.2083622,3.853094923
183.606328,340.4913904,66.03275936,3.111384516
50,353.3011483,50,1.590171712
300,133.5753873,228.0983926,4.882546233
327.8364247,1000,165.5408938,1.194678128
50,888.9320378,59.87270775,0.874891623
90.49383088,890.6666566,140.7753115,1.001500278
337.2588988,1000,226.0578643,1.438095844
57.66308662,972.4128882,171.1684567,0.942340076
136.3850221,480.4930398,256.807489,1.298463986
300,539.1506761,235,1.919162254
186.7068907,1000,231.6465547,1.107528458
300,173.6526156,256.2774223,4.313593553
465.2143648,401.3070717,163.9778674,2.749694513
550,718.6438372,89.07724484,3.049347543
300,238.3063539,50,8.293602942
303.2656298,322.0609332,52.41656603,4.699010193
140.6850171,1000,133.5781045,0.975044679
444.6328335,680.1695501,247.3164167,1.872811088
300,729.8671033,148.1122239,2.039120853
50,689.4750006,216.4033333,0.712467444
525.7070468,368.7273158,162.8535234,3.063432241
87.02285209,966.6794331,68.51142604,0.936679178
300,391.1784147,263.2342141,2.643408075
308.2820986,557.4538888,56.12875297,2.880880141
188.2566951,1000,179.1283475,1.082300353
133.9045932,100,110,4.302605432
269.3780003,648.7201001,164.8445001,1.427101457
248.9377514,862.1319289,261.1926911,1.294241895
407.9075083,611.53297,84.102198,5.553029421
333.1317214,159.6370985,83.13172138,9.904825234
300,576.5648449,64.75824715,2.893945265
300,667.0933426,169.948143,1.919337665
445.3327847,325,50,4.591523057
300,1000,142.747537,1.656567695
412.4027932,550,175,2.296589272
276.7628555,1000,121.6185723,1.618105924
426.4821373,433.4982292,300,2.821841161
300,337.0952648,300,2.724005615
357.2477651,653.0459772,206.3761174,1.803949681
381.8471481,327.00635,195.1783422,4.117772118
300,144.405138,291.7768263,3.848403714
443.1088037,742.4041533,262.791711,1.618100923
456.4667181,381.6400926,110,4.423774168
145.6035204,583.129505,134.8569153,1.433597284
264.6013006,775,273.0969884,1.426343772
300,295.4506904,263.2317664,3.533963655
300,775,182.1557747,1.841994263
550,169.8954732,69.41540921,9.370916247
522.0714169,600.2714497,214.3328485,1.846128001
550,381.0381797,112.2646441,3.851764542
272.7082498,799.5625751,214.8041049,1.972388718
300,680.0636483,85.16161175,2.449539119
331.5757657,775,65.78788284,2.142731381
463.8787815,255.0181932,121.1957584,6.381192639
300,402.7788698,150.8947584,3.342957838
493.4878524,426.7218656,257.0507679,2.5926821
300,568.1224834,50,3.263028258
503.0470343,978.8711654,180.6343559,1.460697423
199.8381399,325,136.0420836,2.709727014
128.4557793,550,240.3736077,1.310881611
300,612.0678935,129.7410815,2.772109923
550,325,257.7601539,2.896733295
50,100,137.0794787,2.455710562
394.9440292,270.8992526,127.5279854,4.869287247
510.3154337,857.1355615,140.1602704,2.066481126
81.74391756,550,175,1.036828627
498.6019475,953.7417527,293.3182532,1.218751618
300,320.5377431,110,5.778451681
300,962.1713297,229.9561773,1.49084818
301.6660031,547.0011945,300,1.859474234
419.6624878,775,169.6624878,1.925140637
508.7795285,962.9015757,70.61023575,1.796670236
538.4202939,356.2652065,291.1994234,2.717586105
300,289.2914212,218.1740959,4.100692403
550,454.4345275,300,2.307050313
164.3322627,305.7980728,249.8631941,1.651497054
176.8271033,553.288786,267.0249531,1.539698787
211.838188,391.3087384,110,2.581617372
225.346283,415.6233093,254.4099664,1.742964019
467.4686035,698.5565137,110,2.273646392
122.2043063,164.9838757,67.32903351,3.671036991
285.4107444,550,238.7932065,1.778982346
300,550,71.2428784,2.782896778
300,368.0203594,146.3283035,3.398351504
300,1000,294.8130876,1.283510323
300,883.6742774,219.4899036,1.635005323
300,136.4147316,90.46081289,9.389600156
300,1000,96.21982534,1.708257935
300,550,261.1576089,1.897391471
520.7131934,920.9256222,270.7131934,1.672994956
294.0367721,330.3669051,172.018386,3.111457503
550,625.7074758,50,2.669754943
50,216.664871,141.2968151,1.705857303
300,100,68.4007824,10.00293753
57.0110284,781.3099256,50,0.860034526
300,499.4064307,121.7004215,3.696620077
247.7404947,911.0167774,149.2937357,1.160227032
423.2321569,1000,142.0403608,1.594905136
199.2278332,1000,136.2007634,1.239593963
214.928611,396.8714998,217.5356945,1.991570687
300,460.1474776,161.9857985,2.860071617
300,326.903913,235,3.454011083
300,818.0636962,263.6351009,1.553689853
148.8284208,366.8367362,175,1.952474678
326.5446942,703.3293255,161.7276529,2.732354042
53.21730909,555.7911564,235.8365004,0.760679134
107.2420057,845.4465845,206.3789971,1.3679917
300,772.1524544,206.202297,1.827835182
437.138547,470.2740768,231.4307265,2.787277895
331.8022005,775,211.4663717,2.051989452
300,192.739543,175,5.362178039
300,324.5993334,300,2.771179627
300,749.7603394,300,1.851215335
300,775,98.97656612,2.217638593
300,522.3201127,102.6186967,2.81475857
331.5601061,550,102.4255745,2.591951514
300,200.5013102,286.0414847,3.745088122
79.88423746,351.8958137,270.1157625,1.279312974
319.2448151,740.3593329,240.0036519,2.169036519
300,900.7378479,70.40388683,2.150483553
384.1524587,547.7883615,235,3.031067819
142.323806,266.1828508,235,1.793174323
190.5000053,289.6750072,300,1.514463
365.1559653,882.7192624,190.6374317,1.650022828
305.154908,775,297.422546,1.536443583
493.364118,499.0277062,249.7253293,2.050287328
300,499.3934153,123.9617436,5.419474021
300,550,168.9682898,2.44459605
439.0239219,600.4861189,201.6342587,2.965586546
396.8957294,651.1753743,146.8957294,2.657434077
300,1000,178.6237337,1.57233671
166.0758602,413.4048226,82.14179355,2.479850761
300,100,175,5.821571925
314.5714627,576.2286329,175,2.204267331
300,724.3397361,50,2.427272642
358.8301296,669.1057667,110,2.400164113
300,113.8213933,110,7.837618817
199.277252,1000,249.638626,1.009912182
292.1659548,325,171.0829774,3.114058401
113.398004,100,268.300998,2.601995957
252.4031603,957.1628443,122.3751783,1.480797432
300,766.0516166,292.4435874,1.635901375
300,363.1675005,175,3.727771513
208.1191224,265.3855796,129.0595612,4.236895301
481.7270939,713.5543845,252.7509556,1.98047805
300,647.7159753,268.9236468,2.151775816
50,948.6034448,110,0.716442277
300,144.8598519,106.0124576,7.55265803
103.2093766,550,235,0.986631395
446.9678546,589.5421384,248.4839273,2.257994818
300,671.2475609,261.5731707,2.99427727
514.7382126,711.5287827,217.3691063,2.272895861
300,135.0803307,215.5109274,4.605280993
191.2108223,520.8205199,130.5039915,2.889827975
300,432.4473581,109.6929767,3.795176033
300,472.8665014,132.1480564,3.527780945
356.9861215,846.1374719,300,1.647975394
258.7078596,550,80.55618389,2.664094331
300,557.000719,300,1.837085751
550,772.847022,126.4054929,2.704913267
195.5355119,1000,262.1607669,1.051359996
550,139.2722581,246.345319,4.612244656
492.4912373,376.7578864,292.5238608,2.541610352
368.2755049,488.5520456,218.6138788,2.263818954
550,1000,176.0594226,1.528093039
300,448.7381282,186.5641489,3.560853458
300,779.3381426,204.421581,1.683482581
300,871.9692235,209.1415404,1.865156122
300,554.7713114,69.57588343,4.009025213
460.3472669,261.3749197,168.6569775,4.25214454
142.4994751,816.6247638,186.099937,0.852314266
300,986.4147397,296.2263166,1.345046015
547.4966931,322.7470238,110.6508598,3.769260728
472.486316,534.2869468,136.243158,2.728426106
50,626.6983595,213.6949001,0.738319446
300,452.9187541,206.3705559,3.827700662
501.328294,231.4136061,61.68120943,9.004578325
322.3872487,939.5544285,127.014309,1.758399384
300,775,126.859567,2.00653395
157.6602328,581.211581,147.0083395,2.024396893
518.2202004,885.5927214,81.77979961,2.105772533
149.6622075,640.4560199,262.1283612,2.045730356
410.3812553,748.6862596,235,1.659351866
300,386.8913661,255.719932,3.81331344
300,640.7597336,262.2138509,2.729406294
300,941.7436244,211.0501567,1.663384733
489.0935224,154.8158298,50,9.177366378
300,136.5209951,154.7105583,5.610178229
202.9248699,775,226.2229011,1.289689387
300,589.8711407,202.2170621,1.9949078
140.8711373,836.4319528,140.8711373,1.196188139
162.2960149,1000,151.900949,1.146732295
393.2815,267.9067001,212.61244,3.971799114
300,325,72.33890496,4.222668222
300,827.7301448,125.2331529,1.880258724
352.2157246,550,123.1801819,2.057154204
325.1226523,1000,175,1.53
402.7446773,1000,197.2553227,1.487763822
472.5510356,619.7040679,110,2.397297988
281.0663487,965.9194276,235,1.371409284
496.5850393,325,286.6462598,2.597217487
300,509.3980167,265.8522191,2.42116629
300,100,295.6825024,4.281125809
300,572.1041638,110,2.603223479
300,525.1842853,116.8932541,2.686162926
550,797.7805064,241.5810352,1.954153758
239.865381,837.6365286,254.2976895,1.29725654
300,1000,300,1.306802276
300,1000,134.4388866,1.651765115
129.5700111,550,130.6882029,1.365899537
